2015-08-14 17:00:00,39.91
2015-08-16 11:00:00,39.09
2015-08-16 17:00:00,39.17
2015-08-16 23:00:00,38.58
2015-08-19 11:00:00,40.21
2015-08-19 17:00:00,39.81
2015-08-19 23:00:00,40.69
2015-08-20 05:00:00,40.87
2015-08-20 11:00:00,59.35
2015-08-20 17:00:00,40.63
2015-08-20 23:00:00,41.92
2015-08-21 05:00:00,41.73
2015-08-21 11:00:00,40.49
2015-08-21 17:00:00,39.94
2015-08-21 23:00:00,43.21
2015-08-22 05:00:00,41.81
2015-08-22 11:00:00,40.72
2015-08-22 17:00:00,37.33
2015-08-22 23:00:00,40.68
2015-08-23 05:00:00,40.73
2015-08-23 11:00:00,39.61
2015-08-23 17:00:00,39.50
2015-08-23 23:00:00,39.66
2015-08-24 05:00:00,40.33
2015-08-24 11:00:00,39.97
2015-08-24 17:00:00,39.66
2015-08-24 23:00:00,40.38
2015-08-25 05:00:00,39.81
2015-08-25 11:00:00,40.31
2015-08-25 17:00:00,39.32
2015-08-25 23:00:00,40.81
2015-08-26 05:00:00,40.84
2015-08-26 11:00:00,39.76
2015-08-26 17:00:00,39.84
2015-08-26 23:00:00,40.14
2015-08-27 05:00:00,41.74
2015-08-27 11:00:00,40.17
2015-08-27 17:00:00,40.53
2015-08-27 23:00:00,39.34
2015-08-28 05:00:00,41.18
2015-08-28 11:00:00,57.34
2015-08-28 17:00:00,40.35
2015-08-28 23:00:00,39.18
2015-08-29 05:00:00,42.81
2015-08-29 11:00:00,40.42
2015-08-29 17:00:00,40.87
2015-08-29 23:00:00,39.84
2015-08-30 05:00:00,42.57
2015-08-30 11:00:00,40.52
2015-08-30 17:00:00,39.80
2015-08-30 23:00:00,37.65
2015-08-31 05:00:00,40.91
2015-08-31 11:00:00,39.14
2015-08-31 23:00:00,38.79
2015-09-01 05:00:00,39.13
2015-09-01 11:00:00,39.58
2015-09-01 17:00:00,40.39
2015-09-01 23:00:00,39.44
2015-09-02 05:00:00,39.86
2015-09-02 11:00:00,40.24
2015-09-02 17:00:00,38.45
2015-09-02 23:00:00,40.84
2015-09-03 05:00:00,39.55
2015-09-03 11:00:00,40.64
2015-09-03 17:00:00,39.44
2015-09-03 23:00:00,40.89
2015-09-04 05:00:00,40.19
2015-09-04 11:00:00,40.98
2015-09-04 17:00:00,40.75
2015-09-04 23:00:00,40.10
2015-09-05 05:00:00,40.24
2015-09-05 11:00:00,57.20
2015-09-05 17:00:00,40.25
2015-09-05 23:00:00,42.45
2015-09-06 05:00:00,41.62
2015-09-06 11:00:00,41.78
2015-09-06 17:00:00,40.67
2015-09-06 23:00:00,43.30
2015-09-07 05:00:00,43.33
2015-09-07 11:00:00,43.42
2015-09-07 17:00:00,40.57
2015-09-07 23:00:00,40.03
2015-09-08 05:00:00,40.89
2015-09-08 11:00:00,39.02
2015-09-08 17:00:00,39.20
2015-09-08 23:00:00,39.05
2015-09-09 05:00:00,39.63
2015-09-09 11:00:00,39.15
2015-09-09 17:00:00,39.39
2015-09-09 23:00:00,39.51
2015-09-10 05:00:00,39.91
2015-09-10 11:00:00,39.12
2015-09-10 17:00:00,39.54
2015-09-10 23:00:00,40.82
2015-09-11 05:00:00,40.17
2015-09-11 11:00:00,39.78
2015-09-11 17:00:00,40.01
2015-09-11 23:00:00,39.50
2015-09-12 05:00:00,39.98
2015-09-12 11:00:00,39.58
2015-09-12 17:00:00,39.72
2015-09-12 23:00:00,39.62
2015-09-13 05:00:00,39.99
2015-09-13 11:00:00,55.14
2015-09-13 17:00:00,38.28
2015-09-13 23:00:00,38.68
2015-09-14 05:00:00,39.38
2015-09-14 11:00:00,39.60
2015-09-14 17:00:00,39.99
2015-09-14 23:00:00,39.43
2015-09-15 05:00:00,39.63
2015-09-15 11:00:00,37.18
2015-09-15 17:00:00,41.48
2015-09-15 23:00:00,36.80
2015-09-16 05:00:00,40.92
2015-09-16 11:00:00,39.07
2015-09-16 17:00:00,41.09
2015-09-16 23:00:00,38.65
2015-09-26 05:00:00,40.53
2015-09-26 11:00:00,39.48
2015-09-26 17:00:00,39.32
2015-09-26 23:00:00,40.89
2015-09-27 05:00:00,39.84
2015-09-27 11:00:00,39.91
2015-09-27 17:00:00,40.30
2015-09-27 23:00:00,39.74
2015-09-28 05:00:00,41.10
2015-09-28 11:00:00,39.81
2015-09-28 17:00:00,40.81
2015-09-28 23:00:00,40.46
2015-09-29 05:00:00,41.40
2015-09-29 11:00:00,56.78
2015-09-29 17:00:00,40.55
2015-09-29 23:00:00,40.53
2015-09-30 05:00:00,40.76
2015-09-30 11:00:00,40.21
2015-09-30 17:00:00,40.11
2015-09-30 23:00:00,41.33
2015-10-01 05:00:00,40.83
2015-10-01 11:00:00,41.03
2015-10-01 17:00:00,40.59
2015-10-01 23:00:00,43.33
2015-10-02 05:00:00,40.82
2015-10-02 11:00:00,37.98
2015-10-02 17:00:00,37.10
2015-10-02 23:00:00,37.64
2015-10-19 17:00:00,39.91
2015-10-19 23:01:00,41.40
2015-10-20 05:01:00,39.35
2015-10-20 11:01:00,38.19
2015-10-20 17:01:00,38.42
2015-10-20 23:01:00,39.57
2015-10-21 05:01:00,39.08
2015-10-21 11:01:00,38.50
2015-10-21 17:01:00,38.65
2015-10-21 23:01:00,38.48
2015-10-22 05:01:00,38.94
2015-10-22 11:01:00,38.56
2015-10-22 17:01:00,38.52
